1.1919e-01 2.7732e+01 1.1098e+03 1.1749e-11
1.2160e-01 2.7137e+01 1.1317e+03 1.1064e-11
1.2406e-01 2.6472e+01 1.1522e+03 1.0420e-11
1.2656e-01 2.5707e+01 1.1705e+03 9.8132e-12
1.2912e-01 2.4831e+01 1.1859e+03 9.2417e-12
1.3173e-01 2.3854e+01 1.1982e+03 8.7035e-12
1.3439e-01 2.2798e+01 1.2075e+03 8.1967e-12
1.3710e-01 2.1706e+01 1.2146e+03 7.7193e-12
1.3987e-01 2.0629e+01 1.2207e+03 7.2698e-12
1.4270e-01 1.9622e+01 1.2272e+03 6.8464e-12
1.4558e-01 1.8727e+01 1.2359e+03 6.4477e-12
1.4852e-01 1.7953e+01 1.2475e+03 6.0722e-12
1.5152e-01 1.7297e+01 1.2623e+03 5.7186e-12
1.5458e-01 1.6751e+01 1.2805e+03 5.3856e-12
1.5771e-01 1.6274e+01 1.3012e+03 5.0720e-12
1.6089e-01 1.5828e+01 1.3228e+03 4.7766e-12
1.6414e-01 1.5377e+01 1.3441e+03 4.4984e-12
1.6746e-01 1.4894e+01 1.3636e+03 4.2365e-12
1.7084e-01 1.4357e+01 1.3801e+03 3.9897e-12
1.7429e-01 1.3762e+01 1.3929e+03 3.7574e-12
1.7781e-01 1.3141e+01 1.4032e+03 3.5386e-12
1.8141e-01 1.2529e+01 1.4124e+03 3.3325e-12
1.8507e-01 1.1951e+01 1.4220e+03 3.1384e-12
1.8881e-01 1.1426e+01 1.4333e+03 2.9557e-12
1.9262e-01 1.0968e+01 1.4476e+03 2.7836e-12
1.9652e-01 1.0574e+01 1.4653e+03 2.6214e-12
2.0049e-01 1.0217e+01 1.4848e+03 2.4688e-12
2.0454e-01 9.8737e+00 1.5047e+03 2.3250e-12
2.0867e-01 9.5253e+00 1.5235e+03 2.1896e-12
2.1288e-01 9.1645e+00 1.5405e+03 2.0621e-12
2.1718e-01 8.7857e+00 1.5549e+03 1.9420e-12
2.2157e-01 8.3970e+00 1.5670e+03 1.8289e-12
2.2605e-01 8.0203e+00 1.5788e+03 1.7224e-12
2.3061e-01 7.6741e+00 1.5920e+03 1.6221e-12
2.3527e-01 7.3622e+00 1.6074e+03 1.5276e-12
2.4002e-01 7.0759e+00 1.6245e+03 1.4387e-12
2.4487e-01 6.8069e+00 1.6425e+03 1.3549e-12
